ID,LostCustomer,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,intAdExposureCount12,intAdExposureCount36,intAdExposureCountAll,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,avgDiscountValue12,customersales,wksSinceFirstPurch,customerGender,EstimatedIncome,regionMedHomeVal,birthDate,customerSubscrStat,techSupportEval,Review_Text,Title,customerAge,DemHomeOwner,AvgPurchasePerAd12
71171,0,31,3,16,3,50,78.35,69.7,14,36,84,6,17,32,17,3,15.67,706.03,150,F,75000,103610,22NOV2005,Platinum,2,This jacket is just as stunning in person as online. high quality and just overall fabulous design. as much as i loved it though i couldn't get over the fact i was jingling every time i moved. it seemed like it could cause piling issues and i thought it might get annoying wearing for an entire day. i loved this and wanted so hard to keep it but i need functional chic pieces not noise makers. anyways fit was great looked just like the model on me so i would recommend but with caution as for this,Jingle all the wayyy...,18,HomeOwner,5.5964285714
71232,0,33,1,18,3,100,75,59.7,13,35,74,6,17,30,18,2,10,704.56,135,F,87000,90220,07DEC1990,Platinum,3,"These pants are beautiful and very comfortable. i am 5'3"" and 120, ordered an extra small. i had to hem them because they are extremely long, otherwise the fit is great.",,33,Unknown,5.7692307692
71313,0,19,3,20,2,100,74,41.5,13,34,79,6,16,32,23,3,15,505.48,153,F,121000,38350,,Platinum,3,"You will need to get these pants hemmed if you are not six foot tall, as they are quite long.  but they are so cute that the extra alteration expense is worth it.  imagine wearing pants that feel like pajamas but that look like a million bucks.  is this not every woman's fashion fantasy?",Cute but long,,Unknown,5.6923076923
71337,0,27,1,17,3,60,60,56.65,12,31,50,6,15,19,6,2,12,495.07,97,F,91000,87490,15JUN1997,Platinum,3,"Never spent this much on a dress so it needs to be amazing for me to keep it.  i've never seen flannel patterns and colors like this. the details in the back are unique. but in the end, i decided to return because it's too long and although it fit fine in a size large it didn't look that great on me. the dress has an exaggerated drop waist that was too low for my short waisted frame. the fabric smells odd. i tried belting it but the pockets and back buttons created bulk.",Amazing flannel,27,HomeOwner,5
71351,0,19,2,21,3,100,100,67.2,13,33,62,6,16,24,9,3,20,837.88,112,F,78000,50310,09MAR1996,Platinum,3,"I absolutely loved these pants when i tried them on. i am 5'1 and will definitely need it hemmed because they are so so long. but i'm fine with that because these pants are so unique and gorgeous. i'm 130 lbs usually a size small but xs fit me just fine. i will have to say though, i am very upset because my pants shipped with a huge tear in the waistband. the only way i was able to try them on was because the last bit of the waistband was hanging on by a thread. so the quality isn't too great. a",Love the pattern but,28,HomeOwner,7.6923076923
15624,0,42,4,16,2,50,48,37.5,14,33,55,5,15,21,12,3,9.5,316.42,92,M,132000,117520,29MAR2003,Platinum,2,"One of my first rompers, it's super cute. i need to get used to the puffy sleeves but my husband also really likes it and he's definitely got an opinion about these things.",,21,HomeOwner,3.4285714286
15637,0,42,4,19,2,50,68.75,69.75,13,35,74,6,17,30,19,3,13.75,413.37,128,U,75000,117520,31OCT1996,Platinum,2,"This dress is super sweet, but also unique with the reversed fabric on the skirt. it is true to size, unlike a lot of retailer clothes that seem to be boxy/run big. the fabric bunches a little bit at the waist though -- that's my only complaint.",Polka dot perfection,27,HomeOwner,5.2884615385
15708,0,10,4,16,2,100,110,107.7,15,34,65,6,17,26,13,3,22.5,824.83,108,F,50000,101400,14MAY1997,Platinum,3,"Beautiful crepey fabric, lovely color. i was surprised to see gold threading in the peach option; i'm not a big gold thread fan, but it's do-able. the ruching across the back makes the fit very loose and blousy. this is not a figure-defining piece. but it's comfortable (will probably be more so after a wash to get that stiffy factory fabric finish feeling out), and versatile.",Blousy back,27,HomeOwner,7.3333333333
15796,0,25,3,21,2,80,78,64.25,15,35,81,6,16,33,20,3,12.67,595.58,153,F,81000,62010,17JAN2002,Platinum,3,"The 'peach' color is actually a lovely shade of rose and the smocked detailing at the shoulder is exquisite - but there are bold stripes of gold lurex running through the plaid. if you like that kind of thing, you'll love this blouse. it hangs well and is a substantial but airy fabric.",Gotta love lurex,22,HomeOwner,5.2
15866,0,29,1,27,3,75,65,52.5,10,31,70,5,15,28,16,3,11,538.78,137,F,98000,114140,10DEC2000,Platinum,3,"I like the pointelle feature in the front. i end up wearing a lot of black, but this at least gives me the option to do a bit of color underneath if i so chose. i've worn this with white, black and blue jeans w/ boots. looks great. i'm 5'3"" and 125 lbs. i got a medium, but i could have possibly gone with a small. my only complaint is that it might be a tad bit too long. since i'm on the shorter size, i can't imagine it would be too much of an issue for others.",Bohemian *light*,23,Unknown,6.5
15891,0,43,1,4,3,50,53.35,40.35,16,36,74,6,16,32,14,3,10,389,134,M,124000,106210,,Platinum,2,"This romper was so cute and with the great reviews i thought i needed to try it...but once trying it on i realized it was an odd fit, there is not enough fabric to make it look as relaxed as it does on the model. also, the sleeves were a bit wider than they look in the picture. would probably work well for someone with a petite figure.",Great color,,HomeOwner,3.334375
15934,0,33,1,15,2,50,54,34,14,36,84,6,17,33,35,3,7,392.89,153,M,144000,122850,11APR2000,Platinum,2,I loved this dress immediately.  i got the blue and orange and love the combination of the top fabric and the flowy skirt.  only one complaint.  it's a bit short on one side so i'll have to wait for cooler weather to wear it with tights (if i want to wear it to work).,Cute dress,24,HomeOwner,3.8571428571
15941,0,0,2,18,2,50,73.75,39.7,13,32,70,6,16,30,16,3,17,419.4,154,M,126000,111930,,Platinum,2,"I really like the style of this top, the open sleeves are subtle. i think it is even work appropriate in a business casual environment. it is slightly short waisted in my opinion and runs a little small, but my usual medium worked for me. i am a solid 8.",Great versatile top,,Unknown,5.6730769231
16056,0,24,2,16,2,50,50,44.7,13,33,64,6,15,27,16,3,10,396.2,136,F,113000,75920,01AUG1992,Platinum,2,"This dress has a really lovely design and is very, very comfortable. it is not quite as flattering as i had hoped, and doesn't have quite as defined a shape as i expected. still, it's cute and i'm happy to have it!",Seriously comfortable with vivid colors!,32,HomeOwner,3.8461538462
16061,0,24,1,18,3,55,48.35,31.8,12,32,49,6,15,21,11,2,9,384.61,100,F,153000,57590,18DEC2003,Platinum,2,I really likes these jeans. they are comfortable with stretch and look cute. the price is high but an investment for sure !,,20,HomeOwner,4.0291666667
16062,1,24,3,24,3,50,58.35,57.15,11,30,79,5,15,31,21,3,11.67,514.24,147,M,91000,57590,,Platinum,2,"The color of this cardigan is beautiful, and the material is very soft.",Chic cardigan,,Unknown,5.3045454545
16148,0,39,3,17,1,100,50,39.25,14,33,71,6,15,28,20,3,8.33,383.94,146,F,127000,54730,04APR1999,Platinum,3,Love the color. love the design. at the hem this top runs wide. i'm still deciding whether to keep this as i think the wide hem may be somewhat flattering on me.,,25,Unknown,3.5714285714
16167,0,18,1,16,5,50,100,72.5,15,32,46,6,15,19,6,2,20,1119.99,77,M,73000,63700,27NOV1989,Platinum,3,"This pants look pretty much exactly like the picture except these will wrinkle really easily so there is no way they will ever appear as wrinkle free as the pic.i found the color to be exactly as seen online so i am not sure why others didn't. the material is really light weight so i think these will work well for spring.overall cute especially for the price. if not on sale, i would not have bought them but the sale price makes these pants awesome.",Pretty much just like picture,34,HomeOwner,6.6666666667
16223,0,20,4,17,2,70,58,46.45,13,31,68,6,17,30,14,3,11.5,395.92,149,M,109000,82030,29MAY2005,Platinum,2,"Like other reviewers, i'm glad i sized down. this is a cute tunic that is definitely great quality, lightweight chambray. i love that it has pockets, but they do puff a bit at my hips.",,19,Unknown,4.4615384615
16436,0,46,2,18,3,50,58.35,41.9,15,34,48,6,15,20,8,2,12.5,507.91,105,M,120000,161330,13JUN2005,Platinum,2,"I followed the advice of other reviewers and sized down from a s to xs. i was worried about the length of the torso since i'm long in that area, but the xs still worked great. it's a totally adorable jumpsuit with a nice fit. my biggest peeve with this was that it came dirty on the hems...like it had been dragged on the ground somewhere. unfortunately, there were no more xs online once i got it though, so i will keep and try to clean. this is not the first time in recent months that i have recei","Came dirty, but nice fit...",19,HomeOwner,3.89
16520,0,21,3,22,3,100,73.35,68.35,12,31,57,6,16,22,9,3,14.67,649.55,99,F,77000,84760,14OCT1983,Platinum,3,"I had been eyeing these for a while, but as they didn't seem very popular, i figured i'd wait for a sale. i finally bought them at the 40% off of sale price (yay!) and i love them. they're extremely comfortable, and very flattering. i'd say they run true to size, but maybe on the smaller end of the size for the waist. the blue pants are more greenish in color than the picture shows, but still beautiful. i'm looking forward to wearing these now and into the spring.",Love these!,40,HomeOwner,6.1125
16542,0,40,2,26,2,50,61.25,46.05,11,32,57,5,16,22,14,3,12,385.03,101,M,110000,119600,26JAN1990,Platinum,2,"I was unsure about this dress when i first tried it on. the color is gorgeous, it is flowy and beautiful. it hits just below the knee (i am tall), which is something i am not used to. i hadn't decided on it, but my husband loves it and that's all that matters! it is very feminine and pretty. i normally wear a 0, but ordered a 00- it fits just slightly loose, which is the style this dress is going for.",Beautiful summer dress,34,Unknown,5.5681818182
16570,0,32,2,18,2,85,77.5,70.55,13,33,52,6,17,24,9,2,15,597.04,99,F,74000,169390,08MAY2002,Platinum,3,"These are super soft and relaxed. i have them in navy and lavender. i am 5'6"" and 130 lbs. and ordered them in a 28, which fits loosely, but comfortably.",Very comfortable/relaxed,22,HomeOwner,5.9615384615
16674,0,22,1,25,2,50,50,61.9,13,35,58,6,17,23,13,2,10,389.92,92,M,84000,150800,17DEC2004,Platinum,2,"The dress is cute, but i'm somewhat concerned that it will be sheer in the sunlight. i guess we'll have to wait and see!",,19,HomeOwner,3.8461538462
16705,1,32,1,17,3,50,50,17.15,13,32,79,6,15,31,35,3,10,374.45,154,F,254000,54340,03APR1995,Platinum,2,"Super cute and flattering shirt, the long tunic-style makes it so you can dress it up or down, so cute and comfy!",,29,Unknown,3.8461538462
17007,0,40,2,17,3,50,60,46.2,14,34,81,6,16,33,25,3,11.5,390.75,151,F,110000,87100,08MAR1997,Platinum,2,"I ordered the black and it was a soft black, which i loved. i felt like the shirt was a little boxy (i was hoping the top would have been a bit more fitted (the arm holes are loose) and the bottom a little longer, but i like it enough that i am keeping it. works well to wear to work.",,27,HomeOwner,4.2857142857
17044,0,36,1,26,3,80,85,57.65,12,34,72,5,16,28,17,3,15,701.3,129,F,90000,112320,18MAY1987,Platinum,3,"I am a solid size 6 in most brands, top and bottom, 5'3"" tall, 125#. i have long legs, short torso, and fairly broad shoulders - i almost never wear petite sizes.however, this top in the regular small size could be a maternity dress on me! i am literally swimming in it, and it is quite long. however, i can still make it work, with a cami underneath and leggings or skinny jeans... i like it, did not return, and will buy another color, but will go with petite x-small in the future.",Darling top- runs large and long!,37,Unknown,7.0833333333
17067,0,23,1,18,3,85,78.35,72.7,14,36,60,6,17,23,13,2,14,706.48,92,M,72000,69550,10FEB2006,Platinum,3,"This top is such a great color and style. i did have to go a size down, as i typically wear a medium. the style is very forgiving. it looks great with shorts and jeans! it's staple!",,18,Unknown,5.5964285714
17183,0,39,3,24,2,45,47.5,32.05,14,36,85,5,16,31,32,3,9.33,294.71,154,M,152000,71630,20JUL2002,Platinum,2,"I love the idea, and color, very flattrering and easy to trhrow on, however, i need the petite in this one, and they sold out in the neutral color. it looks too big in eregular sizing, and since it combines xs/s, it is made slightly bigger. material is soft enough.","Beautiful and versatile, but big...",22,HomeOwner,3.3928571429
17228,0,28,3,19,2,105,91.25,81,13,34,59,6,17,22,15,2,19,957.79,87,M,65000,70460,26JAN1992,Platinum,3,"Everyone has said it, so i'll just add my two cents - this is a great, soft, flattering top. i bought two, one in white and one in black, and i have never worn them without getting compliments. i sometimes wear them buttoned up, and sometimes completely unbuttoned to expose tanks or bathing suits. (i live in florida, and these tops make great beach cover ups). i am 5'7"" and over 160 but not busty, and the medium was swimming on me, but i think this particular shirt is supposed to be that way. su","Flattering, comfy top",32,Unknown,7.0192307692
